user_id,gender,country,recency,frequency,monetary,variable_costs,returns,cancelations,rfm_score,ret_score,c_score,customer_segment
27238,F,China,,,,,0,1,0,1,3,Order Bailers
75634,M,Brasil,,,,,0,1,0,1,3,Order Bailers
9689,M,China,,,,,0,1,0,1,3,Order Bailers
79458,F,Brasil,,,,,0,1,0,1,3,Order Bailers
39841,F,France,,,,,0,1,0,1,3,Order Bailers
21493,M,United States,,,,,0,1,0,1,3,Order Bailers
5569,M,China,,,,,0,1,0,1,3,Order Bailers
75165,F,United States,,,,,0,1,0,1,3,Order Bailers
55770,F,China,,,,,0,1,0,1,3,Order Bailers
12794,F,Brasil,,,,,0,1,0,1,3,Order Bailers
63481,M,Brasil,,,,,0,1,0,1,3,Order Bailers
18943,F,United States,,,,,0,1,0,1,3,Order Bailers
64106,M,China,,,,,0,1,0,1,3,Order Bailers
20765,F,China,,,,,0,1,0,1,3,Order Bailers
10782,F,China,,,,,0,1,0,1,3,Order Bailers
36944,F,China,,,,,0,1,0,1,3,Order Bailers
51520,F,China,,,,,0,1,0,1,3,Order Bailers
31921,M,Brasil,,,,,0,1,0,1,3,Order Bailers
66692,M,Brasil,,,,,0,1,0,1,3,Order Bailers
69139,F,United States,,,,,0,1,0,1,3,Order Bailers
30007,M,China,,,,,0,1,0,1,3,Order Bailers
29060,F,United States,,,,,0,1,0,1,3,Order Bailers
32933,F,United States,,,,,0,1,0,1,3,Order Bailers
79558,F,Brasil,,,,,0,1,0,1,3,Order Bailers
36702,F,United States,,,,,0,1,0,1,3,Order Bailers
90076,F,China,,,,,0,2,0,1,4,Order Bailers
1950,F,South Korea,,,,,0,1,0,1,3,Order Bailers
21115,F,United Kingdom,,,,,0,1,0,1,3,Order Bailers
65027,F,China,,,,,0,1,0,1,3,Order Bailers
4023,F,China,,,,,0,1,0,1,3,Order Bailers
52883,M,United Kingdom,,,,,0,1,0,1,3,Order Bailers
68510,M,Germany,,,,,0,1,0,1,3,Order Bailers
48469,F,Australia,,,,,0,1,0,1,3,Order Bailers
12829,F,China,,,,,0,1,0,1,3,Order Bailers
25837,F,China,,,,,0,1,0,1,3,Order Bailers
47622,F,Brasil,,,,,0,1,0,1,3,Order Bailers
58437,F,China,,,,,0,1,0,1,3,Order Bailers
89836,M,Japan,,,,,0,1,0,1,3,Order Bailers
53361,F,Brasil,,,,,0,1,0,1,3,Order Bailers
56861,M,Brasil,,,,,0,1,0,1,3,Order Bailers
66598,F,United States,,,,,0,1,0,1,3,Order Bailers
58356,M,Brasil,,,,,0,1,0,1,3,Order Bailers
80699,M,United States,,,,,0,1,0,1,3,Order Bailers
42962,M,United States,,,,,0,1,0,1,3,Order Bailers
50430,M,China,,,,,0,1,0,1,3,Order Bailers
71339,F,United States,,,,,0,1,0,1,3,Order Bailers
63307,M,Australia,,,,,0,1,0,1,3,Order Bailers
92395,M,United States,,,,,0,1,0,1,3,Order Bailers
34921,F,China,,,,,0,1,0,1,3,Order Bailers
58589,F,France,,,,,0,1,0,1,3,Order Bailers
890,M,China,,,,,0,1,0,1,3,Order Bailers
45285,F,China,,,,,0,1,0,1,3,Order Bailers
24777,F,China,,,,,0,1,0,1,3,Order Bailers
105,M,Germany,,,,,0,1,0,1,3,Order Bailers
69563,M,South Korea,,,,,0,1,0,1,3,Order Bailers
19354,M,United States,,,,,0,1,0,1,3,Order Bailers
64865,M,United Kingdom,,,,,0,1,0,1,3,Order Bailers
170,F,United States,,,,,0,1,0,1,3,Order Bailers
4288,F,United States,,,,,0,1,0,1,3,Order Bailers
90414,F,Japan,,,,,0,1,0,1,3,Order Bailers
81924,F,China,,,,,0,2,0,1,4,Order Bailers
62854,F,China,,,,,0,1,0,1,3,Order Bailers
77567,M,China,,,,,0,1,0,1,3,Order Bailers
53222,F,Germany,,,,,0,1,0,1,3,Order Bailers
36067,F,Brasil,,,,,0,1,0,1,3,Order Bailers
69886,M,China,,,,,0,1,0,1,3,Order Bailers
20763,M,United States,,,,,0,1,0,1,3,Order Bailers
70665,M,United States,,,,,0,2,0,1,4,Order Bailers
51954,M,China,,,,,0,1,0,1,3,Order Bailers
38936,M,United States,,,,,0,1,0,1,3,Order Bailers
21943,M,China,,,,,0,1,0,1,3,Order Bailers
41692,M,China,,,,,0,1,0,1,3,Order Bailers
83948,M,China,,,,,0,1,0,1,3,Order Bailers
5152,M,China,,,,,0,1,0,1,3,Order Bailers
55977,F,Spain,,,,,0,1,0,1,3,Order Bailers
90612,F,United States,,,,,0,1,0,1,3,Order Bailers
47023,F,China,,,,,0,1,0,1,3,Order Bailers
45027,M,China,,,,,0,2,0,1,4,Order Bailers
97607,M,United States,,,,,0,1,0,1,3,Order Bailers
15956,F,Germany,,,,,0,1,0,1,3,Order Bailers
36522,F,Spain,,,,,0,1,0,1,3,Order Bailers
64253,F,South Korea,,,,,0,1,0,1,3,Order Bailers
66841,F,China,,,,,0,1,0,1,3,Order Bailers
8975,M,Spain,,,,,0,1,0,1,3,Order Bailers
50102,M,China,,,,,0,1,0,1,3,Order Bailers
68797,M,China,,,,,0,1,0,1,3,Order Bailers
97369,F,Brasil,,,,,0,1,0,1,3,Order Bailers
90054,M,South Korea,,,,,0,1,0,1,3,Order Bailers
86843,F,China,,,,,0,1,0,1,3,Order Bailers
74768,M,China,,,,,0,2,0,1,4,Order Bailers
55181,M,Brasil,,,,,0,1,0,1,3,Order Bailers
5153,M,China,,,,,0,1,0,1,3,Order Bailers
32886,F,China,,,,,0,1,0,1,3,Order Bailers
14984,M,United States,,,,,0,1,0,1,3,Order Bailers
52567,M,China,,,,,0,1,0,1,3,Order Bailers
46732,M,China,,,,,0,1,0,1,3,Order Bailers
3151,M,United States,,,,,0,1,0,1,3,Order Bailers
3482,F,Belgium,,,,,0,1,0,1,3,Order Bailers
83787,F,Japan,,,,,0,1,0,1,3,Order Bailers
63794,F,China,,,,,0,1,0,1,3,Order Bailers
35995,F,United Kingdom,,,,,0,1,0,1,3,Order Bailers
93207,M,Germany,,,,,0,2,0,1,4,Order Bailers
43595,F,Brasil,,,,,0,1,0,1,3,Order Bailers
11412,M,Germany,,,,,0,1,0,1,3,Order Bailers
12863,M,China,,,,,0,1,0,1,3,Order Bailers
14955,M,United States,,,,,0,1,0,1,3,Order Bailers
58364,F,United States,,,,,0,1,0,1,3,Order Bailers
9958,M,Germany,,,,,0,1,0,1,3,Order Bailers
90944,F,China,,,,,0,1,0,1,3,Order Bailers
95723,M,United States,,,,,0,1,0,1,3,Order Bailers
2166,F,Brasil,,,,,0,1,0,1,3,Order Bailers
90476,M,China,,,,,0,1,0,1,3,Order Bailers
37131,F,China,,,,,0,1,0,1,3,Order Bailers
98871,M,Australia,,,,,0,1,0,1,3,Order Bailers
68534,F,United Kingdom,,,,,0,1,0,1,3,Order Bailers
1728,M,China,,,,,0,1,0,1,3,Order Bailers
6711,M,United States,,,,,0,1,0,1,3,Order Bailers
32173,F,China,,,,,0,1,0,1,3,Order Bailers
9031,F,United States,,,,,0,1,0,1,3,Order Bailers
36342,F,Brasil,,,,,0,1,0,1,3,Order Bailers
20717,M,United States,,,,,0,1,0,1,3,Order Bailers
50900,F,Brasil,,,,,0,1,0,1,3,Order Bailers
34043,F,China,,,,,0,1,0,1,3,Order Bailers
81088,M,China,,,,,0,1,0,1,3,Order Bailers
48308,M,China,,,,,0,1,0,1,3,Order Bailers
65298,M,Australia,,,,,0,1,0,1,3,Order Bailers
83446,F,United States,,,,,0,1,0,1,3,Order Bailers
20713,F,Spain,,,,,0,1,0,1,3,Order Bailers
78562,F,Australia,,,,,0,1,0,1,3,Order Bailers
74843,M,Brasil,,,,,0,1,0,1,3,Order Bailers
99787,F,United States,,,,,0,1,0,1,3,Order Bailers
46711,M,China,,,,,0,1,0,1,3,Order Bailers
88167,F,United States,,,,,0,1,0,1,3,Order Bailers
6846,F,United States,,,,,0,1,0,1,3,Order Bailers
64628,F,China,,,,,0,1,0,1,3,Order Bailers
92471,M,Brasil,,,,,0,1,0,1,3,Order Bailers
51842,F,Australia,,,,,0,1,0,1,3,Order Bailers
8210,M,Brasil,,,,,0,1,0,1,3,Order Bailers
34499,M,China,,,,,0,1,0,1,3,Order Bailers
83655,M,China,,,,,0,1,0,1,3,Order Bailers
4063,M,Brasil,,,,,0,1,0,1,3,Order Bailers
1605,M,Japan,,,,,0,1,0,1,3,Order Bailers
21887,F,United States,,,,,0,1,0,1,3,Order Bailers
59594,M,China,89,2,145.9900016784668,69.622820737765934,0,0,344,1,1,Best Customers
27374,M,United States,1,2,316.45000076293945,147.73561075358032,0,0,444,1,1,Best Customers
28737,M,China,102,2,83.590000152587891,47.051420127177536,0,0,343,1,1,Best Customers
7045,F,China,3,3,384.87999629974365,187.49057814960562,0,0,444,1,1,Best Customers
53430,M,France,85,2,297.48999977111816,123.68782970122442,0,0,344,1,1,Best Customers
56867,M,Spain,15,2,178.98999786376953,98.69705867866665,0,0,444,1,1,Best Customers
19224,M,Australia,151,2,362.46999931335449,182.08991950455487,0,0,344,1,1,Best Customers
64321,F,United Kingdom,86,2,535.0,245.01499961304947,0,0,344,1,1,Best Customers
51068,M,Brasil,136,2,76.909999847412109,35.040980220508274,0,0,343,1,1,Best Customers
5132,F,China,99,2,146.57999897003174,70.179249554219652,1,0,344,4,1,Best Customers
38670,F,China,114,2,75.649999618530273,41.596909726086452,0,0,343,1,1,Best Customers
58667,M,United States,137,2,128.02999877929688,61.686109218179588,0,1,344,1,3,Best Customers
38610,M,United States,148,2,293.02999877929688,150.12040930648908,0,1,344,1,3,Best Customers
5908,F,Brasil,47,2,230.0,121.94199984776786,0,0,444,1,1,Best Customers
8755,F,United States,141,2,122.94999694824219,55.539998911954463,0,0,344,1,1,Best Customers
53590,F,China,7,2,188.95000076293945,89.418150454244014,0,0,444,1,1,Best Customers
29043,M,United Kingdom,98,2,330.43000793457031,132.22640256743915,0,0,344,1,1,Best Customers
73656,F,United States,36,2,278.98999977111816,119.2597401139608,0,0,444,1,1,Best Customers
18812,M,United States,56,2,86.899999618530273,36.798149617432991,0,0,443,1,1,Best Customers
12386,M,China,59,2,89.449999809265137,44.00114987008125,0,0,443,1,1,Best Customers
87755,F,United States,19,2,238.5,123.35949989291838,0,0,444,1,1,Best Customers
72164,F,United States,136,2,269.63999652862549,131.08481861006916,1,0,344,4,1,Best Customers
81796,M,China,128,2,146.8900032043457,81.0730316340302,0,0,344,1,1,Best Customers
16242,F,United States,5,2,246.97999954223633,105.33814954658823,0,0,444,1,1,Best Customers
76199,M,United States,67,2,149.94999980926514,67.425299837346,0,0,444,1,1,Best Customers
60195,F,China,132,2,70.530002593994141,31.715391146541236,0,0,343,1,1,Best Customers
18755,M,Brasil,21,2,136.48999786376953,74.667978668570967,0,1,444,1,3,Best Customers
39420,M,South Korea,92,2,84.0,33.359999924898148,0,0,343,1,1,Best Customers
15764,F,Germany,13,2,311.0,148.93200013972819,0,0,444,1,1,Best Customers
15389,F,Brasil,92,2,251.11000061035156,111.23974034045847,0,0,344,1,1,Best Customers
19557,F,South Korea,6,2,398.37999725341797,179.08593905588748,0,0,444,1,1,Best Customers
88472,F,United Kingdom,53,2,117.92000198364258,54.402800975122304,0,0,444,1,1,Best Customers
49487,F,France,26,2,184.94999694824219,86.475848852643381,0,0,444,1,1,Best Customers
33717,F,Germany,7,2,59.250001907348633,33.602341008731941,0,0,443,1,1,Best Customers
78736,F,South Korea,46,2,129.98000144958496,64.203150729548554,0,0,444,1,1,Best Customers
15991,F,China,123,2,72.989999771118164,38.457689812916975,0,1,343,1,3,Best Customers
95715,M,United States,143,2,202.89999389648438,103.74352695038661,0,0,344,1,1,Best Customers
39916,M,South Korea,135,2,193.9900016784668,97.216201024028663,0,0,344,1,1,Best Customers
71808,M,France,34,2,110.45000076293945,53.93735034469664,0,0,443,1,1,Best Customers
92530,F,United States,31,2,159.9900016784668,67.948260709268752,0,0,444,1,1,Best Customers
8630,F,China,132,2,157.98999977111816,71.1428101308556,0,0,344,1,1,Best Customers
75559,F,France,39,2,275.41999816894531,123.75157905082925,0,0,444,1,1,Best Customers
18189,F,United Kingdom,18,2,290.0,167.61799962818623,0,0,444,1,1,Best Customers
33430,M,United States,98,2,103.48999786376953,40.412229229297935,0,0,343,1,1,Best Customers
60014,F,Spain,55,2,90.520000457763672,41.509460310851182,0,0,443,1,1,Best Customers
27215,M,Spain,74,2,351.0,164.26800024881959,0,0,344,1,1,Best Customers
18671,M,Belgium,91,2,442.939998626709,182.01673905477139,0,0,344,1,1,Best Customers
51432,F,Brasil,72,2,374.48000335693359,159.16268146051902,0,0,344,1,1,Best Customers
55962,F,United States,71,2,232.48999786376953,106.07067929990187,0,0,344,1,1,Best Customers
26852,M,Brasil,106,2,143.90000343322754,60.214411100527421,1,0,344,4,1,Best Customers
5078,F,Brasil,3,2,141.88000011444092,60.954490219777675,0,0,444,1,1,Best Customers
60712,F,China,128,3,183.70999908447266,85.779169575869972,0,0,344,1,1,Best Customers
80322,M,Brasil,91,2,217.57000350952148,108.10716184345648,0,0,344,1,1,Best Customers
47289,F,China,73,2,186.0,92.246999995782971,0,0,344,1,1,Best Customers
3209,F,Brasil,132,2,219.27000045776367,99.919460566793532,0,0,344,1,1,Best Customers
90780,F,United States,64,2,79.9900016784668,37.335310756313206,0,1,443,1,3,Best Customers
17795,F,China,128,2,209.50000381469727,91.664152015768366,0,0,344,1,1,Best Customers
95758,F,France,118,2,185.0,101.84799989685416,0,0,344,1,1,Best Customers
63411,M,Germany,115,2,286.310001373291,118.10506096679211,0,0,344,1,1,Best Customers
78059,M,United States,32,2,66.040000915527344,34.822880324791065,0,0,443,1,1,Best Customers
16775,M,Brasil,69,2,84.5,47.2704999698326,0,0,443,1,1,Best Customers
30473,F,South Korea,44,2,236.30999755859375,104.29739905445501,0,1,444,1,3,Best Customers
85810,F,Australia,122,2,126.98999977111816,61.851959741139751,0,0,344,1,1,Best Customers
46795,F,United States,54,2,121.95000267028809,58.979831065596613,0,0,444,1,1,Best Customers
41610,M,Japan,83,3,109.94000244140625,58.5853013116641,0,0,343,1,1,Best Customers
30190,F,China,49,2,64.419998168945312,28.177339150581357,0,0,443,1,1,Best Customers
20782,M,China,18,2,281.04000186920166,134.41780107632727,0,0,444,1,1,Best Customers
35530,M,Brasil,47,2,66.409999847412109,29.936550063100455,0,0,443,1,1,Best Customers
69522,F,United States,60,2,413.99000549316406,169.92026225803585,0,1,444,1,3,Best Customers
14021,F,China,60,2,190.48000335693359,93.537121525682622,0,0,444,1,1,Best Customers
72876,M,China,106,2,208.98999786376953,95.516719063064755,0,0,344,1,1,Best Customers
81029,F,United States,117,2,220.98999977111816,99.454139839593921,0,0,344,1,1,Best Customers
98013,M,China,7,2,86.689998626708984,50.281599139982461,0,0,443,1,1,Best Customers
96524,M,China,141,2,129.70000076293945,59.051300474392988,0,0,344,1,1,Best Customers
7420,F,China,6,2,128.1400032043457,61.283331336921144,0,0,444,1,1,Best Customers
99184,M,Spain,91,2,64.739999771118164,26.417099819937349,0,0,343,1,1,Best Customers
94688,M,China,69,2,242.97999572753906,104.7134685179989,0,0,444,1,1,Best Customers
3685,M,China,123,2,64.0,32.972000041976571,0,0,343,1,1,Best Customers
57257,F,China,28,2,90.989999771118164,45.657269884384718,0,0,443,1,1,Best Customers
20128,F,United States,107,2,204.61000061035156,88.820460284263788,0,0,344,1,1,Best Customers
8945,M,China,106,2,86.5999984741211,41.448019361756295,0,0,343,1,1,Best Customers
62091,M,United States,8,2,63.9900016784668,36.448590994097138,0,0,443,1,1,Best Customers
81861,F,China,3,2,207.34999847412109,107.10964905635117,0,0,444,1,1,Best Customers
86558,F,Brasil,14,2,76.09999942779541,34.671299829498679,0,0,443,1,1,Best Customers
6941,F,United Kingdom,83,2,130.11999893188477,65.876919418798693,0,0,344,1,1,Best Customers
82574,M,China,121,2,228.98999977111816,110.61145995944642,0,0,344,1,1,Best Customers
84643,M,China,80,2,98.989999771118164,50.754899968186763,0,0,343,1,1,Best Customers
63077,F,China,79,2,155.51000213623047,87.110581410413687,0,0,344,1,1,Best Customers
32856,F,South Korea,25,2,70.109999656677246,34.861949927075955,0,0,443,1,1,Best Customers
89969,M,United States,120,2,182.71000099182129,89.395930637947927,0,0,344,1,1,Best Customers
7037,F,China,11,2,152.98999977111816,66.012649662180252,0,0,444,1,1,Best Customers
79052,M,France,74,2,98.9900016784668,52.970510963637849,0,0,343,1,1,Best Customers
92094,F,China,77,2,162.98999786376953,86.430068872846959,0,0,344,1,1,Best Customers
69629,F,United States,22,2,153.89999675750732,80.2900883260433,0,0,444,1,1,Best Customers
65415,F,Brasil,104,3,174.9900016784668,88.954570694357443,0,0,344,1,1,Best Customers
9211,F,Germany,34,2,186.0,89.739999890327439,0,0,444,1,1,Best Customers
46692,M,Brasil,67,2,200.04000473022461,108.01845270172805,0,0,444,1,1,Best Customers
10088,F,China,68,3,148.37000513076782,65.971832052072571,0,0,444,1,1,Best Customers
48866,F,United States,101,2,236.15000152587891,108.81705088291392,1,0,344,4,1,Best Customers
40291,M,United States,79,2,387.48999786376953,156.3547984082073,0,0,344,1,1,Best Customers
35139,F,Brasil,106,2,122.9900016784668,65.565390807983135,0,0,344,1,1,Best Customers
11528,M,China,41,2,179.5,79.616500115022063,0,0,444,1,1,Best Customers
51363,M,United States,105,2,284.41999626159668,129.46471845383823,0,0,344,1,1,Best Customers
72713,F,Germany,95,2,159.98000526428223,87.988902818154912,0,0,344,1,1,Best Customers
14685,F,Brasil,62,2,96.609999656677246,39.360509772283734,0,0,443,1,1,Best Customers
61551,M,China,133,2,309.95000076293945,158.63935006071031,0,0,344,1,1,Best Customers
78471,F,China,23,2,75.9900016784668,41.75460082233846,0,0,443,1,1,Best Customers
41247,M,Brasil,46,2,148.68999862670898,71.877959492412359,0,0,444,1,1,Best Customers
66615,M,United States,49,2,457.81000518798828,207.02662295278637,0,0,444,1,1,Best Customers
37154,M,France,74,2,156.01000213623047,72.284341040097033,0,0,344,1,1,Best Customers
47607,F,China,50,2,343.92999458312988,167.48101713548931,0,0,444,1,1,Best Customers
18865,M,China,44,2,96.25,46.228000034112483,0,0,443,1,1,Best Customers
68430,M,United States,101,2,490.98999977111816,211.24560062015951,0,0,344,1,1,Best Customers
54624,M,United States,11,2,335.32000160217285,126.53782991055964,0,0,444,1,1,Best Customers
87000,F,China,135,2,122.0,63.355999872088432,1,0,344,4,1,Best Customers
86035,F,China,10,2,349.0,201.86600017733869,0,0,444,1,1,Best Customers
40304,F,Brasil,22,2,242.27000284194946,140.77949124819992,0,0,444,1,1,Best Customers
257,M,China,77,2,81.470001220703125,32.875790278508362,0,0,343,1,1,Best Customers
93902,F,China,61,2,88.9900016784668,41.142020770173076,0,0,443,1,1,Best Customers
20108,F,China,68,2,236.55000877380371,108.68048450510997,0,0,444,1,1,Best Customers
49480,F,Australia,137,2,215.45000076293945,129.12510057194072,0,0,344,1,1,Best Customers
98165,F,France,144,3,281.92000102996826,165.20932042685928,0,0,344,1,1,Best Customers
29746,M,Brasil,147,2,217.98999786376953,100.59158920600832,0,0,344,1,1,Best Customers
35308,F,Spain,13,2,121.07999992370605,68.141879957075133,0,0,444,1,1,Best Customers
82971,F,United Kingdom,45,2,309.14000129699707,133.28667053342929,0,1,444,1,3,Best Customers
51607,M,South Korea,29,2,338.71999740600586,163.20542881027021,0,0,444,1,1,Best Customers
44513,F,Japan,61,2,270.85000038146973,140.80864994618219,0,0,444,1,1,Best Customers
58275,M,South Korea,122,2,240.95000076293945,117.97240005917511,0,0,344,1,1,Best Customers
54641,M,Brasil,97,2,92.989997863769531,39.187809207619452,0,0,343,1,1,Best Customers
65161,M,China,119,2,170.39999961853027,79.91264977434129,0,0,344,1,1,Best Customers
49441,F,China,146,2,157.61000061035156,73.237750263495371,0,0,344,1,1,Best Customers
81645,M,China,56,3,141.45000076293945,76.736000408817091,1,0,444,4,1,Best Customers
91556,F,United States,15,3,182.26000213623047,94.6502012977425,0,0,444,1,1,Best Customers
4909,F,China,87,2,97.939996719360337,38.167728790101108,0,0,343,1,1,Best Customers
40383,M,United States,68,2,101.73999977111816,51.530109913385807,1,0,443,4,1,Best Customers
6607,F,United States,109,2,364.0,151.64100079983473,0,0,344,1,1,Best Customers
99412,F,Spain,96,2,71.979999542236328,35.006939832476377,0,0,343,1,1,Best Customers
73174,F,China,26,2,258.55999946594238,116.945049625865,0,0,444,1,1,Best Customers
86407,M,China,73,2,187.47000122070312,92.989900601068882,0,0,344,1,1,Best Customers
40642,M,South Korea,91,2,120.45000076293945,65.198650543650984,0,0,344,1,1,Best Customers
90315,M,United States,87,2,64.9900016784668,35.370200820560754,0,0,343,1,1,Best Customers
28996,F,Brasil,123,2,434.40000152587891,181.94405020813349,0,0,344,1,1,Best Customers
28774,F,China,108,2,308.0,162.60499953199178,0,0,344,1,1,Best Customers
36016,F,Australia,25,2,177.97999954223633,89.743179708316617,0,0,444,1,1,Best Customers
72280,M,United States,65,2,68.720000267028809,31.616720106252203,0,0,443,1,1,Best Customers
55612,F,Germany,51,2,121.93999862670898,45.121009634474063,0,0,444,1,1,Best Customers
2145,M,United States,33,2,195.70999813079834,89.115678856260786,0,0,444,1,1,Best Customers
37296,F,United States,113,2,114.0,52.045000042766326,0,0,343,1,1,Best Customers
16842,M,China,19,2,74.489999771118164,43.003799843133237,0,0,443,1,1,Best Customers
11554,F,United States,34,2,665.0,337.14999972842634,0,0,444,1,1,Best Customers
62886,M,Brasil,15,3,332.42999839782715,176.81700922041924,0,0,444,1,1,Best Customers
21015,M,United States,83,2,1067.9300022125244,437.97036351111848,0,0,344,1,1,Best Customers
27353,M,China,136,2,200.48999786376953,95.926559295370765,0,1,344,1,3,Best Customers
52493,M,China,30,2,216.0,96.462000282481313,0,0,444,1,1,Best Customers
40198,M,United States,0,2,92.489999771118164,48.351209962956574,0,0,443,1,1,Best Customers
81968,M,China,68,2,289.11999893188477,119.73031918945192,0,0,444,1,1,Best Customers
48641,F,United States,17,2,119.93999862670898,60.969739476246986,0,0,444,1,1,Best Customers
16373,M,United States,12,2,127.45000076293945,64.769450347221635,0,0,444,1,1,Best Customers
73316,F,China,60,2,83.940000534057617,38.015010292218776,0,0,443,1,1,Best Customers
33638,F,United States,48,2,64.930000305175781,32.615000190731138,0,0,443,1,1,Best Customers
64059,M,Germany,85,2,95.9900016784668,41.120050620003411,0,0,343,1,1,Best Customers
21674,F,China,14,2,181.84000110626221,100.47773061152593,0,0,444,1,1,Best Customers
60751,M,Belgium,53,2,269.51999473571772,115.46332749675781,0,0,444,1,1,Best Customers
8745,F,China,56,2,347.92000484466553,167.53471240004242,0,0,444,1,1,Best Customers
29775,M,China,132,2,99.9800033569336,52.80952171835817,0,0,343,1,1,Best Customers
53427,M,China,24,2,151.96000480651855,80.32362261315167,0,0,444,1,1,Best Customers
40182,M,China,9,2,179.26000213623047,94.673761284542977,0,0,444,1,1,Best Customers
22526,M,United States,10,2,158.64000129699707,81.859300577972832,0,0,444,1,1,Best Customers
87689,M,Brasil,32,2,236.43999862670898,115.80629983934088,0,0,444,1,1,Best Customers
8373,F,United States,4,2,269.17000007629395,150.69313068825647,0,0,444,1,1,Best Customers
28444,M,Brasil,63,2,123.0,71.899000022560358,0,0,444,1,1,Best Customers
78325,F,Germany,127,2,257.51000690460205,129.04063339734159,0,0,344,1,1,Best Customers
38909,M,Brasil,106,2,91.0,49.667000040411949,0,0,343,1,1,Best Customers
12654,M,China,17,2,145.0,64.445000104606152,0,0,444,1,1,Best Customers
82517,M,United States,60,2,335.0,183.2219998121727,0,0,444,1,1,Best Customers
60760,M,Japan,15,2,76.0999984741211,41.644899235388635,0,0,443,1,1,Best Customers
67293,M,South Korea,8,3,535.11999416351318,246.13214736724382,0,1,444,1,3,Best Customers
23526,F,South Korea,69,2,554.06999969482422,261.57509062088639,0,0,444,1,1,Best Customers
3009,M,France,28,2,167.95000076293945,88.591450443114326,0,0,444,1,1,Best Customers
32584,F,United States,149,2,122.41999912261961,61.0133494218491,0,0,344,1,1,Best Customers
44162,M,Germany,55,4,120.14000034332275,64.4906100318263,0,0,444,1,1,Best Customers
71140,M,Germany,120,2,267.53000068664551,136.82129060801773,0,0,344,1,1,Best Customers
32222,M,Brasil,74,2,120.98000144958496,63.50248080751345,0,0,344,1,1,Best Customers
14248,F,China,51,2,190.98999786376953,87.6298993938215,1,0,444,4,1,Best Customers
93656,F,France,148,2,108.15000152587891,54.78395082419663,1,0,343,4,1,Best Customers
53498,M,United Kingdom,140,2,66.950000762939453,31.267550191794335,0,0,343,1,1,Best Customers
48006,M,United States,72,2,153.45000076293945,75.402600336828826,0,0,344,1,1,Best Customers
31990,F,United Kingdom,30,2,217.0,95.173999972641468,0,0,444,1,1,Best Customers
85278,F,China,109,2,62.9900016784668,29.099670736351911,0,0,343,1,1,Best Customers
61441,F,United States,36,2,354.94999980926514,176.86835041188971,0,0,444,1,1,Best Customers
21333,F,United States,103,2,76.090000152587891,36.332620053236482,0,0,343,1,1,Best Customers
56916,F,Japan,51,2,169.4900016784668,78.243810706677436,0,0,444,1,1,Best Customers
66363,F,Brasil,106,2,241.48999786376953,105.6199391371882,0,0,344,1,1,Best Customers
57613,M,Spain,35,2,342.9900016784668,186.49070088801551,0,0,444,1,1,Best Customers
78169,F,United States,17,2,664.20999145507812,294.3563561797979,0,0,444,1,1,Best Customers
45759,M,China,80,2,266.0,127.83399980515242,0,0,344,1,1,Best Customers
52689,M,Brasil,140,2,334.42000961303711,149.5437641803471,0,0,344,1,1,Best Customers
50517,M,China,124,2,221.2600040435791,106.55851205210551,0,0,344,1,1,Best Customers
79760,F,France,32,2,512.5,198.36850081197917,0,0,444,1,1,Best Customers
4467,M,France,52,2,208.93000411987305,101.46092204442425,0,0,444,1,1,Best Customers
21154,M,Brasil,152,2,110.0,62.835999898146838,0,0,343,1,1,Best Customers
6284,M,United States,116,2,79.149999618530273,39.82469984601736,0,0,343,1,1,Best Customers
30739,M,China,12,2,131.70000076293945,65.236550363548844,0,0,444,1,1,Best Customers
81276,M,Brasil,69,2,296.720006942749,143.24230355070233,0,0,444,1,1,Best Customers
16985,M,China,22,2,119.48999786376953,59.456099057295916,0,0,444,1,1,Best Customers
88663,F,China,0,3,289.9399995803833,123.84503934096269,0,0,444,1,1,Best Customers
63211,F,Brasil,88,2,153.34000205993652,79.362240923903414,0,0,344,1,1,Best Customers
5699,F,China,72,2,321.45000076293945,162.62590044412613,0,0,344,1,1,Best Customers
33458,M,South Korea,132,2,379.93000793457031,167.11840356463421,0,0,344,1,1,Best Customers
58670,M,China,23,2,71.4900016784668,40.240230923402571,0,0,443,1,1,Best Customers
78396,F,United Kingdom,0,2,250.60000228881836,123.15617114158154,0,0,444,1,1,Best Customers
51599,F,China,48,2,260.0,126.33000010391696,0,0,444,1,1,Best Customers
9569,F,Brasil,74,2,86.459999084472656,42.691819542186629,0,0,343,1,1,Best Customers
97026,M,United States,15,2,59.389999389648438,31.468049722506478,0,0,443,1,1,Best Customers
45262,F,France,67,2,104.13000106811523,55.1341905103302,0,1,443,1,3,Best Customers
28736,F,China,93,2,99.980001449584961,45.333190661256609,1,0,343,4,1,Best Customers
42351,M,China,32,2,522.93999671936035,223.62341778662329,0,0,444,1,1,Best Customers
6673,F,United States,132,2,117.85000228881836,72.2834817212713,0,0,344,1,1,Best Customers
13513,F,United States,23,2,463.10000038146973,219.29046985757603,0,0,444,1,1,Best Customers
41119,M,Australia,116,2,172.91999244689941,75.43821717357514,0,1,344,1,3,Best Customers
10287,M,United States,153,2,411.88999938964844,207.01401020700274,0,0,344,1,1,Best Customers
41399,M,Brasil,105,2,291.0,152.27599996468052,0,1,344,1,3,Best Customers
23535,M,China,84,2,74.89000129699707,33.180180423637552,0,0,343,1,1,Best Customers
